,sentiment,totalScores,positive,negative
2018-08-26 00:00:00,0.07716315789473684,95,0.84,0.16
2018-08-27 00:00:00,0.1921373040752351,638,0.87,0.13
2018-08-28 00:00:00,0.12404664536741214,626,0.83,0.17
2018-08-29 00:00:00,0.10784849203659776,2951,0.82,0.18
2018-08-30 00:00:00,0.038817046317388006,2634,0.74,0.26
2018-08-31 00:00:00,0.034520034995625545,1143,0.72,0.28
2018-09-01 00:00:00,-0.021396774193548386,186,0.74,0.26
2018-09-02 00:00:00,0.005422627737226278,137,0.8,0.2
2018-09-03 00:00:00,0.016497109826589595,173,0.8,0.2
2018-09-04 00:00:00,0.016583950617283953,2025,0.74,0.26
2018-09-05 00:00:00,0.021217555266579972,1538,0.73,0.27
2018-09-06 00:00:00,0.03338180867746994,1913,0.73,0.27
2018-09-07 00:00:00,0.09553756137479541,1222,0.77,0.23
2018-09-08 00:00:00,-0.005635975609756098,164,0.81,0.19
2018-09-09 00:00:00,0.007646153846153847,156,0.79,0.21
2018-09-10 00:00:00,0.13723469184890655,1006,0.79,0.21
2018-09-11 00:00:00,0.13432410373760487,1311,0.79,0.21
2018-09-12 00:00:00,0.10869861623616237,1084,0.8,0.2
2018-09-13 00:00:00,0.12992483349191244,1051,0.82,0.18
2018-09-14 00:00:00,0.055292154566744724,854,0.77,0.23
2018-09-15 00:00:00,0.051406493506493504,154,0.85,0.15
2018-09-16 00:00:00,0.030192307692307692,143,0.84,0.16
2018-09-17 00:00:00,0.03058793002915452,1715,0.76,0.24
2018-09-18 00:00:00,0.07092239540607055,1219,0.77,0.23
2018-09-19 00:00:00,0.06683354769560557,933,0.8,0.2
2018-09-20 00:00:00,0.09210564681724845,974,0.83,0.17
2018-09-21 00:00:00,0.05050600436681223,916,0.77,0.23
2018-09-22 00:00:00,0.06891736842105263,190,0.83,0.17
2018-09-23 00:00:00,0.012610382513661202,183,0.79,0.21
2018-09-24 00:00:00,0.12318849646821393,991,0.81,0.19
2018-09-25 00:00:00,0.1983815968841285,1027,0.87,0.13
2018-09-26 00:00:00,0.10451315359477124,1224,0.82,0.18
2018-09-27 00:00:00,0.09840879668049793,1205,0.81,0.19
2018-09-28 00:00:00,0.11097169159953969,869,0.78,0.22
2018-09-29 00:00:00,0.11832542372881356,118,0.85,0.15
2018-09-30 00:00:00,0.02329047619047619,126,0.82,0.18
2018-10-01 00:00:00,0.12304935064935066,770,0.83,0.17
2018-10-02 00:00:00,0.049650353107344634,1416,0.78,0.22
2018-10-03 00:00:00,0.0635086682427108,1269,0.76,0.24
2018-10-04 00:00:00,0.06501282736504543,1871,0.76,0.24
2018-10-05 00:00:00,0.08427835570469798,1788,0.76,0.24
2018-10-06 00:00:00,0.014528571428571429,245,0.76,0.24
2018-10-07 00:00:00,0.08069105691056912,246,0.85,0.15
2018-10-08 00:00:00,0.07269248217757615,1543,0.75,0.25
2018-10-09 00:00:00,0.05898746887966805,1205,0.76,0.24
2018-10-10 00:00:00,-0.006751271503365745,2674,0.72,0.28
2018-10-11 00:00:00,0.03142852233676976,2910,0.72,0.28
2018-10-12 00:00:00,0.13067120509849361,1726,0.78,0.22
2018-10-13 00:00:00,0.15251597633136096,169,0.88,0.12
2018-10-14 00:00:00,0.06361818181818181,187,0.81,0.19
2018-10-15 00:00:00,0.07105647279549719,1066,0.77,0.23
2018-10-16 00:00:00,0.1520429403202329,1374,0.81,0.19
2018-10-17 00:00:00,0.11517014010507882,1142,0.8,0.2
2018-10-18 00:00:00,0.017764629120879123,1456,0.72,0.28
2018-10-19 00:00:00,0.05435647249190939,1236,0.75,0.25
2018-10-20 00:00:00,-0.021756595744680852,235,0.74,0.26
2018-10-21 00:00:00,3.2017543859649124e-05,228,0.79,0.21
2018-10-22 00:00:00,0.11718145695364238,1057,0.81,0.19
2018-10-23 00:00:00,0.07419730941704035,1338,0.75,0.25
2018-10-24 00:00:00,0.06576897051715805,2069,0.77,0.23
2018-10-25 00:00:00,0.04550698899736557,6453,0.75,0.25
2018-10-26 00:00:00,0.03389312960071381,4483,0.72,0.28
2018-10-27 00:00:00,0.08558742857142858,350,0.78,0.22
2018-10-28 00:00:00,0.09766971279373368,383,0.8,0.2
2018-10-29 00:00:00,-0.015569867326287384,4447,0.69,0.31
2018-10-30 00:00:00,0.026086027777777777,3600,0.71,0.29
2018-10-31 00:00:00,0.09411407888167748,2003,0.77,0.23
2018-11-01 00:00:00,0.06861446748350612,2122,0.76,0.24
2018-11-02 00:00:00,0.054479723225030086,1662,0.76,0.24
2018-11-03 00:00:00,0.03564392523364486,214,0.79,0.21
2018-11-04 00:00:00,0.05550364583333334,192,0.84,0.16
2018-11-05 00:00:00,0.0364974025974026,1232,0.76,0.24
2018-11-06 00:00:00,0.061221663442940034,1034,0.78,0.22
2018-11-07 00:00:00,0.09267553536664502,1541,0.8,0.2
2018-11-08 00:00:00,0.0869590202177294,1286,0.78,0.22
2018-11-09 00:00:00,-0.0008896368467670504,1129,0.71,0.29
2018-11-10 00:00:00,0.06407142857142857,140,0.83,0.17
2018-11-11 00:00:00,0.05100226244343891,221,0.83,0.17
2018-11-12 00:00:00,0.01951069182389937,1431,0.75,0.25
2018-11-13 00:00:00,0.01902158792650919,1524,0.77,0.23
2018-11-14 00:00:00,0.03508131487889274,1734,0.75,0.25
2018-11-15 00:00:00,0.01485651760228354,2102,0.72,0.28
2018-11-16 00:00:00,0.02376852723604573,1487,0.73,0.27
2018-11-17 00:00:00,0.026192056074766355,214,0.8,0.2
2018-11-18 00:00:00,0.05551843575418994,179,0.76,0.24
2018-11-19 00:00:00,-0.029404834905660378,1696,0.71,0.29
2018-11-20 00:00:00,0.014024148085822466,2377,0.72,0.28
2018-11-21 00:00:00,0.04460153333333333,1500,0.76,0.24
2018-11-22 00:00:00,-0.06523892045454545,352,0.73,0.27
2018-11-23 00:00:00,0.005655950920245399,815,0.72,0.28
2018-11-24 00:00:00,-0.06270530973451327,226,0.69,0.31
2018-11-25 00:00:00,0.06641653543307087,254,0.84,0.16
2018-11-26 00:00:00,0.08198944011339476,1411,0.76,0.24
2018-11-27 00:00:00,0.05375419039869813,1229,0.79,0.21
2018-11-28 00:00:00,0.11331943419434194,1626,0.81,0.19
2018-11-29 00:00:00,0.06470653543307087,1270,0.79,0.21
2018-11-30 00:00:00,0.031797893030794167,1234,0.77,0.23
2018-12-01 00:00:00,0.03092281553398058,412,0.87,0.13
2018-12-02 00:00:00,0.06106381578947368,760,0.8,0.2
2018-12-03 00:00:00,0.06438032564450476,1474,0.76,0.24
2018-12-04 00:00:00,-0.02609056603773585,1590,0.71,0.29
2018-12-05 00:00:00,0.02913805031446541,636,0.78,0.22
2018-12-06 00:00:00,0.0029179270227392916,1891,0.72,0.28
2018-12-07 00:00:00,0.010986720469552458,1363,0.72,0.28
2018-12-08 00:00:00,-0.03258686131386861,274,0.78,0.22
2018-12-09 00:00:00,-0.05064538152610441,249,0.73,0.27
2018-12-10 00:00:00,0.028360245901639346,976,0.75,0.25
2018-12-11 00:00:00,0.03162559912854031,918,0.78,0.22
2018-12-12 00:00:00,0.05347959814528594,1294,0.76,0.24
2018-12-13 00:00:00,0.0650418215613383,1076,0.76,0.24
2018-12-14 00:00:00,0.0288017597551645,1307,0.74,0.26
2018-12-15 00:00:00,0.034427354260089686,223,0.76,0.24
2018-12-16 00:00:00,-0.0182825,160,0.75,0.25
2018-12-17 00:00:00,-0.028931048069345943,1269,0.68,0.32
2018-12-18 00:00:00,0.03491037277147488,1234,0.75,0.25
2018-12-19 00:00:00,0.019758025439127802,1651,0.75,0.25
2018-12-20 00:00:00,0.014048773690078037,1794,0.72,0.28
2018-12-21 00:00:00,-0.04809551393728223,2296,0.68,0.32
2018-12-22 00:00:00,-0.07549822616407982,451,0.69,0.31
2018-12-23 00:00:00,-0.022661702127659576,329,0.71,0.29
2018-12-24 00:00:00,-0.011675365853658536,1640,0.71,0.29
2018-12-25 00:00:00,-0.10179999999999999,370,0.67,0.33
2018-12-26 00:00:00,0.0035743683968764354,2177,0.69,0.31
2018-12-27 00:00:00,-0.005668179239931934,1763,0.7,0.3
2018-12-28 00:00:00,0.04636145209580838,1336,0.73,0.27
2018-12-29 00:00:00,0.05112722772277228,202,0.79,0.21
2018-12-30 00:00:00,0.02706404958677686,242,0.79,0.21
2018-12-31 00:00:00,0.05274941520467836,1026,0.76,0.24
2019-01-01 00:00:00,0.04447278106508876,169,0.79,0.21
2019-01-02 00:00:00,0.0050044226044226045,1628,0.71,0.29
2019-01-03 00:00:00,-0.03088860927152318,1510,0.69,0.31
2019-01-04 00:00:00,0.07921754385964913,1482,0.78,0.22
2019-01-05 00:00:00,0.08525223214285714,224,0.8,0.2
2019-01-06 00:00:00,0.07085526315789474,190,0.86,0.14
2019-01-07 00:00:00,0.08675603686635945,1085,0.78,0.22
2019-01-08 00:00:00,0.05133205814843152,1307,0.75,0.25
2019-01-09 00:00:00,0.0026540037243947857,1611,0.78,0.22
2019-01-10 00:00:00,-0.0014817941952506596,1516,0.75,0.25
2019-01-11 00:00:00,0.015937308039747064,1107,0.78,0.22
2019-01-12 00:00:00,0.0008803225806451612,310,0.83,0.17
2019-01-13 00:00:00,0.022276165803108806,193,0.82,0.18
2019-01-14 00:00:00,-0.012163424124513619,1028,0.72,0.28
2019-01-15 00:00:00,0.0720119347664937,1349,0.81,0.19
2019-01-16 00:00:00,0.09924173343044429,1373,0.82,0.18
2019-01-17 00:00:00,0.06605260295260294,1287,0.8,0.2
2019-01-18 00:00:00,0.057574441687344914,1209,0.76,0.24
2019-01-19 00:00:00,0.03827830188679245,212,0.84,0.16
2019-01-20 00:00:00,0.03607548387096774,155,0.83,0.17
2019-01-21 00:00:00,0.03387695652173913,230,0.82,0.18
2019-01-22 00:00:00,-0.0004902232486528098,1299,0.72,0.28
2019-01-23 00:00:00,0.027901039346696365,1347,0.73,0.27
2019-01-24 00:00:00,0.06231977052074139,1133,0.81,0.19
2019-01-25 00:00:00,0.0927608695652174,1127,0.82,0.18
2019-01-26 00:00:00,0.09876,150,0.85,0.15
2019-01-27 00:00:00,0.0735025,200,0.85,0.15
2019-01-28 00:00:00,0.029145804988662132,882,0.76,0.24
2019-01-29 00:00:00,0.04043422370617696,1198,0.75,0.25
2019-01-30 00:00:00,0.1235537728937729,1365,0.84,0.16
2019-01-31 00:00:00,0.041337120743034056,6460,0.77,0.23
2019-02-01 00:00:00,0.03161180952380952,3675,0.73,0.27
2019-02-02 00:00:00,0.029478805970149256,335,0.76,0.24
2019-02-03 00:00:00,0.06297587719298245,228,0.82,0.18
2019-02-04 00:00:00,0.035810043352601156,1384,0.77,0.23
2019-02-05 00:00:00,0.07099544573643411,1032,0.81,0.19
2019-02-06 00:00:00,0.05131075630252101,1190,0.78,0.22
2019-02-07 00:00:00,-0.004208385093167702,1288,0.73,0.27
2019-02-08 00:00:00,-0.00903139089749043,2351,0.76,0.24
2019-02-09 00:00:00,0.030876951672862453,269,0.86,0.14
2019-02-10 00:00:00,0.012267410714285715,224,0.8,0.2
2019-02-11 00:00:00,0.05492770809578107,877,0.79,0.21
2019-02-12 00:00:00,0.11493103448275863,29,0.86,0.14
2019-02-13 00:00:00,0.07239421874999999,640,0.82,0.18
2019-02-14 00:00:00,-0.0013512123438648052,1361,0.76,0.24
2019-02-15 00:00:00,0.0003255258126195029,1046,0.77,0.23
2019-02-16 00:00:00,0.03696641509433962,265,0.83,0.17
2019-02-17 00:00:00,0.03950260416666667,192,0.79,0.21
2019-02-18 00:00:00,0.06077944785276074,326,0.86,0.14
2019-02-19 00:00:00,0.08570768072289156,664,0.83,0.17
2019-02-20 00:00:00,0.03126811926605504,436,0.8,0.2
2019-02-21 00:00:00,0.019126257668711656,815,0.77,0.23
2019-02-22 00:00:00,0.03530837378640777,824,0.8,0.2
2019-02-23 00:00:00,-0.00905934065934066,182,0.78,0.22
2019-02-24 00:00:00,0.12129294871794873,312,0.89,0.11
2019-02-25 00:00:00,0.01985880721220527,721,0.77,0.23
2019-02-26 00:00:00,0.03408646362098139,591,0.8,0.2
2019-02-27 00:00:00,0.027985911602209947,724,0.8,0.2
2019-02-28 00:00:00,0.05615641344956414,803,0.8,0.2
2019-03-01 00:00:00,0.12153051001821492,1098,0.82,0.18
2019-03-02 00:00:00,0.10956714285714285,140,0.89,0.11
2019-03-03 00:00:00,0.11394577464788731,284,0.87,0.13
2019-03-04 00:00:00,0.011680153227685853,34328,0.3,0.7
2019-03-05 00:00:00,0.02672158968850698,931,0.8,0.2
2019-03-06 00:00:00,0.008052947719688543,899,0.76,0.24
2019-03-07 00:00:00,-0.020185557586837294,1094,0.72,0.28
2019-03-08 00:00:00,0.03782320230105465,1043,0.75,0.25
2019-03-09 00:00:00,0.05969808917197452,157,0.82,0.18
2019-03-10 00:00:00,-0.0054968609865470855,223,0.77,0.23
2019-03-11 00:00:00,0.08738035714285715,672,0.83,0.17
2019-03-12 00:00:00,0.06084758522727273,704,0.8,0.2
2019-03-13 00:00:00,0.08587292191435768,794,0.8,0.2
2019-03-14 00:00:00,0.02368553240740741,864,0.77,0.23
2019-03-15 00:00:00,0.08644524686809138,1357,0.79,0.21
2019-03-16 00:00:00,0.0906324074074074,108,0.91,0.09
2019-03-17 00:00:00,0.025808383233532933,167,0.75,0.25
2019-03-18 00:00:00,0.14580497881355933,944,0.83,0.17
2019-03-19 00:00:00,0.05914556090846525,1453,0.77,0.23
2019-03-20 00:00:00,0.03512937931034483,1450,0.76,0.24
2019-03-21 00:00:00,0.11288054363376251,1398,0.8,0.2
2019-03-22 00:00:00,-0.02709728464419476,1068,0.7,0.3
2019-03-23 00:00:00,-0.004339877300613497,163,0.78,0.22
2019-03-24 00:00:00,-0.025065066666666667,375,0.73,0.27
2019-03-25 00:00:00,0.026696462264150945,848,0.77,0.23
2019-03-26 00:00:00,0.012996796338672768,874,0.77,0.23
2019-03-27 00:00:00,0.025685257731958764,970,0.76,0.24
2019-03-28 00:00:00,0.051440525739320925,913,0.8,0.2
2019-03-29 00:00:00,0.07855129958960329,731,0.82,0.18
2019-03-30 00:00:00,0.075045,60,0.87,0.13
2019-03-31 00:00:00,0.07230719696969697,264,0.88,0.12
2019-04-01 00:00:00,0.11445667046750285,877,0.82,0.18
2019-04-02 00:00:00,0.09383944723618091,796,0.82,0.18
2019-04-03 00:00:00,0.06381922639362912,879,0.81,0.19
2019-04-04 00:00:00,0.038059762140733394,1009,0.8,0.2
2019-04-05 00:00:00,0.06290981366459628,805,0.82,0.18
2019-04-06 00:00:00,0.11719708737864079,103,0.9,0.1
2019-04-07 00:00:00,0.12305698924731183,186,0.85,0.15
2019-04-08 00:00:00,0.10281117318435753,716,0.84,0.16
2019-04-09 00:00:00,0.06323439667128987,721,0.79,0.21
2019-04-10 00:00:00,0.03281488549618321,786,0.83,0.17
2019-04-11 00:00:00,0.004751205936920223,539,0.8,0.2
2019-04-12 00:00:00,0.04291908396946564,655,0.8,0.2
2019-04-13 00:00:00,0.040900799999999994,250,0.96,0.04
2019-04-14 00:00:00,0.08137486910994765,191,0.87,0.13
2019-04-15 00:00:00,0.06853955637707948,541,0.78,0.22
2019-04-16 00:00:00,0.07319498714652957,778,0.8,0.2
2019-04-17 00:00:00,0.060598398835516744,687,0.78,0.22
2019-04-18 00:00:00,0.03230393700787402,381,0.78,0.22
2019-04-19 00:00:00,0.043003100775193794,129,0.86,0.14
2019-04-20 00:00:00,0.006385087719298245,114,0.82,0.18
2019-04-21 00:00:00,0.05491272727272728,165,0.87,0.13
2019-04-22 00:00:00,0.1369433789954338,657,0.87,0.13
2019-04-23 00:00:00,0.10566049856184084,1043,0.81,0.19
2019-04-24 00:00:00,0.1167065368567455,719,0.82,0.18
2019-04-25 00:00:00,0.06396980593607306,3504,0.79,0.21
2019-04-26 00:00:00,0.11029957212713935,1636,0.8,0.2
2019-04-27 00:00:00,0.11013858267716536,127,0.87,0.13
2019-04-28 00:00:00,0.150084,275,0.92,0.08
2019-04-29 00:00:00,0.0503278125,640,0.78,0.22
2019-04-30 00:00:00,0.10321680790960452,708,0.81,0.19
2019-05-01 00:00:00,0.0525844537815126,714,0.79,0.21
2019-05-02 00:00:00,0.13782604908946952,1263,0.81,0.19
2019-05-03 00:00:00,0.14750506260206858,1837,0.83,0.17
2019-05-04 00:00:00,0.1653010582010582,189,0.84,0.16
2019-05-05 00:00:00,-0.017233333333333333,618,0.73,0.27
2019-05-06 00:00:00,0.044190618762475056,1002,0.76,0.24
2019-05-07 00:00:00,0.004500828402366864,845,0.74,0.26
2019-05-08 00:00:00,0.012576666666666665,660,0.77,0.23
2019-05-09 00:00:00,0.08184511627906976,860,0.81,0.19
2019-05-10 00:00:00,0.04653928955866523,929,0.76,0.24
2019-05-11 00:00:00,0.21575379310344828,145,0.89,0.11
2019-05-12 00:00:00,-0.012257657657657657,222,0.74,0.26
2019-05-13 00:00:00,0.0020224061810154527,906,0.76,0.24
2019-05-14 00:00:00,0.0957884488448845,606,0.8,0.2
2019-05-15 00:00:00,0.11174663265306123,980,0.85,0.15
2019-05-16 00:00:00,0.12928755813953488,860,0.83,0.17
2019-05-17 00:00:00,-0.0319836784409257,821,0.75,0.25
2019-05-18 00:00:00,0.042871153846153844,104,0.84,0.16
2019-05-19 00:00:00,0.10366013513513513,148,0.86,0.14
2019-05-20 00:00:00,0.055894258373205746,418,0.78,0.22
2019-05-21 00:00:00,0.07253572413793104,725,0.78,0.22
2019-05-22 00:00:00,0.0627312048192771,830,0.8,0.2
2019-05-23 00:00:00,0.07059633152173914,736,0.77,0.23
2019-05-24 00:00:00,0.08748895966029724,471,0.81,0.19
2019-05-25 00:00:00,0.04545955056179775,89,0.83,0.17
2019-05-26 00:00:00,0.03187051282051282,78,0.74,0.26
2019-05-27 00:00:00,0.03359416058394161,137,0.8,0.2
2019-05-28 00:00:00,0.008339732142857144,448,0.74,0.26
2019-05-29 00:00:00,0.09766708333333333,480,0.79,0.21
2019-05-30 00:00:00,0.011915547703180212,566,0.76,0.24
2019-05-31 00:00:00,0.01721947004608295,868,0.74,0.26
2019-06-01 00:00:00,0.0017657608695652175,184,0.75,0.25
2019-06-02 00:00:00,0.008582083333333332,240,0.8,0.2
2019-06-03 00:00:00,0.01583734693877551,980,0.72,0.28
2019-06-04 00:00:00,0.10411513292433539,978,0.8,0.2
2019-06-05 00:00:00,0.055577764842840514,859,0.78,0.22
2019-06-06 00:00:00,0.06302050420168068,595,0.78,0.22
2019-06-07 00:00:00,0.07709232804232803,756,0.78,0.22
2019-06-08 00:00:00,-0.047025,140,0.74,0.26
2019-06-09 00:00:00,0.11904175824175825,182,0.8,0.2
2019-06-10 00:00:00,0.14096623376623377,693,0.84,0.16
2019-06-11 00:00:00,0.10355496453900709,564,0.8,0.2
2019-06-12 00:00:00,0.08050791075050709,493,0.78,0.22
2019-06-13 00:00:00,0.12832797356828193,454,0.83,0.17
2019-06-14 00:00:00,0.053848395061728394,405,0.8,0.2
2019-06-15 00:00:00,0.05135897435897436,117,0.82,0.18
2019-06-16 00:00:00,0.026146153846153847,130,0.83,0.17
2019-06-17 00:00:00,0.08563856749311295,363,0.83,0.17
2019-06-18 00:00:00,0.036759479553903344,538,0.79,0.21
2019-06-19 00:00:00,0.08811281618887015,593,0.82,0.18
2019-06-20 00:00:00,0.0991463309352518,695,0.8,0.2
2019-06-21 00:00:00,0.10610753564154786,491,0.81,0.19
2019-06-22 00:00:00,0.1293225352112676,71,0.83,0.17
2019-06-23 00:00:00,0.17114453125,128,0.87,0.13
2019-06-24 00:00:00,0.11821969365426696,457,0.84,0.16
2019-06-25 00:00:00,0.07609952229299363,628,0.79,0.21
2019-06-26 00:00:00,0.10422802303262955,521,0.83,0.17
2019-06-27 00:00:00,0.0545739406779661,472,0.79,0.21
2019-06-28 00:00:00,0.052603584905660375,530,0.78,0.22
2019-06-29 00:00:00,0.15120765550239235,209,0.87,0.13
2019-06-30 00:00:00,0.14513333333333334,207,0.87,0.13
2019-07-01 00:00:00,0.06337127937336814,383,0.79,0.21
2019-07-02 00:00:00,0.14327481751824817,548,0.82,0.18
2019-07-03 00:00:00,0.1410814024390244,328,0.82,0.18
2019-07-04 00:00:00,0.09134134615384615,104,0.83,0.17
2019-07-05 00:00:00,0.1609274011299435,354,0.86,0.14
2019-07-06 00:00:00,0.1203984126984127,63,0.87,0.13
2019-07-07 00:00:00,0.09809230769230769,104,0.85,0.15
2019-07-08 00:00:00,0.17193887733887736,481,0.83,0.17
2019-07-09 00:00:00,0.17267827130852342,833,0.83,0.17
2019-07-10 00:00:00,0.13665538089480048,827,0.82,0.18
2019-07-11 00:00:00,0.05954989648033126,966,0.78,0.22
2019-07-12 00:00:00,0.10387284991568298,593,0.79,0.21
2019-07-13 00:00:00,0.0801984375,128,0.8,0.2
2019-07-14 00:00:00,0.03220882352941176,204,0.78,0.22
2019-07-15 00:00:00,0.12003046251993621,627,0.83,0.17
2019-07-16 00:00:00,0.08344565217391305,506,0.8,0.2
2019-07-17 00:00:00,0.003526075949367089,790,0.74,0.26
2019-07-18 00:00:00,0.043440065502183406,916,0.78,0.22
2019-07-19 00:00:00,0.07926076388888889,576,0.77,0.23
2019-07-20 00:00:00,-0.026260833333333334,120,0.78,0.22
2019-07-21 00:00:00,0.04485625,160,0.81,0.19
2019-07-22 00:00:00,0.0674436046511628,516,0.79,0.21
2019-07-23 00:00:00,0.07303600628930818,636,0.81,0.19
2019-07-24 00:00:00,0.07040186335403727,644,0.79,0.21
2019-07-25 00:00:00,0.06526668545659527,1774,0.79,0.21
2019-07-26 00:00:00,0.11133482794577686,959,0.78,0.22
2019-07-27 00:00:00,0.035386734693877556,98,0.83,0.17
2019-07-28 00:00:00,0.1175102564102564,117,0.86,0.14
2019-07-29 00:00:00,0.07865351906158358,682,0.76,0.24
2019-07-30 00:00:00,0.09758830715532286,573,0.79,0.21
2019-07-31 00:00:00,0.030079452054794523,803,0.74,0.26
2019-08-01 00:00:00,-0.021647748691099478,955,0.7,0.3
2019-08-02 00:00:00,0.027876462585034015,735,0.73,0.27
2019-08-03 00:00:00,-0.010644144144144144,111,0.66,0.34
2019-08-04 00:00:00,-0.0688468899521531,209,0.69,0.31
2019-08-05 00:00:00,-0.008746828046744573,1198,0.71,0.29
2019-08-06 00:00:00,0.05481636141636141,819,0.75,0.25
2019-08-07 00:00:00,0.053493952802359884,678,0.75,0.25
2019-08-08 00:00:00,0.08993610315186246,349,0.77,0.23
2019-08-09 00:00:00,-0.005967757009345794,214,0.71,0.29
2019-08-10 00:00:00,0.005583333333333333,84,0.82,0.18
2019-08-11 00:00:00,0.03184891304347826,92,0.77,0.23
2019-08-12 00:00:00,0.01852865013774105,363,0.73,0.27
2019-08-13 00:00:00,0.07951326086956521,460,0.77,0.23
2019-08-14 00:00:00,-0.00020491132332878581,733,0.7,0.3
2019-08-15 00:00:00,0.08185834896810507,533,0.77,0.23
2019-08-16 00:00:00,0.005152769679300292,343,0.72,0.28
2019-08-17 00:00:00,0.0881,73,0.84,0.16
2019-08-18 00:00:00,0.08472869565217392,115,0.83,0.17
2019-08-19 00:00:00,0.05171222707423581,458,0.8,0.2
2019-08-20 00:00:00,-0.02702350746268657,268,0.69,0.31
2019-08-21 00:00:00,0.14950480225988702,354,0.84,0.16
2019-08-22 00:00:00,-0.010569870129870129,385,0.72,0.28
2019-08-23 00:00:00,-0.04234370629370629,858,0.72,0.28
2019-08-24 00:00:00,-0.04470295857988166,169,0.76,0.24
2019-08-25 00:00:00,-0.02626853146853147,286,0.68,0.32
2019-08-26 00:00:00,-0.030554499151103566,589,0.71,0.29
2019-08-27 00:00:00,-0.05197350597609562,502,0.71,0.29
2019-08-28 00:00:00,-0.02242697201017812,393,0.71,0.29
2019-08-29 00:00:00,0.08327335907335906,518,0.79,0.21
2019-08-30 00:00:00,-0.0025580188679245283,424,0.73,0.27
2019-08-31 00:00:00,0.12193009708737863,103,0.85,0.15
2019-09-01 00:00:00,-0.04301567164179104,134,0.72,0.28
2019-09-02 00:00:00,0.07427045454545454,132,0.81,0.19
2019-09-03 00:00:00,0.05417281553398058,515,0.74,0.26
2019-09-04 00:00:00,0.12195386473429952,414,0.83,0.17
2019-09-05 00:00:00,0.08213796992481204,532,0.77,0.23
2019-09-06 00:00:00,0.09779375,416,0.79,0.21
2019-09-07 00:00:00,0.08234054054054055,74,0.8,0.2
2019-09-08 00:00:00,0.08751724137931034,87,0.8,0.2
2019-09-09 00:00:00,0.09705258620689654,348,0.8,0.2
2019-09-10 00:00:00,0.06394905149051491,369,0.78,0.22
2019-09-11 00:00:00,0.11425684210526316,475,0.81,0.19
2019-09-12 00:00:00,0.0789610294117647,408,0.77,0.23
2019-09-13 00:00:00,0.11663956834532375,278,0.79,0.21
2019-09-14 00:00:00,0.1527030303030303,66,0.92,0.08
2019-09-15 00:00:00,0.04985378787878788,132,0.8,0.2
2019-09-16 00:00:00,0.062395468277945614,331,0.72,0.28
2019-09-17 00:00:00,0.06374880952380951,252,0.8,0.2
2019-09-18 00:00:00,0.033845740740740746,540,0.75,0.25
2019-09-19 00:00:00,0.05417787356321839,348,0.77,0.23
2019-09-20 00:00:00,-0.02030363321799308,578,0.7,0.3
2019-09-21 00:00:00,-0.013262727272727273,110,0.75,0.25
2019-09-22 00:00:00,0.060288888888888885,144,0.8,0.2
2019-09-23 00:00:00,0.058593110647181625,479,0.77,0.23
2019-09-24 00:00:00,0.042666848567530696,733,0.77,0.23
2019-09-25 00:00:00,0.07884537142857143,875,0.8,0.2
2019-09-26 00:00:00,0.03825153846153846,780,0.76,0.24
2019-09-27 00:00:00,-0.007738003220611916,621,0.7,0.3
2019-09-28 00:00:00,0.08049532710280373,107,0.82,0.18
2019-09-29 00:00:00,0.006419727891156462,147,0.75,0.25
2019-09-30 00:00:00,0.0699321503131524,479,0.77,0.23
2019-10-01 00:00:00,0.10094666666666667,435,0.76,0.24
2019-10-02 00:00:00,-0.033753061224489796,490,0.68,0.32
2019-10-03 00:00:00,0.06324401709401709,468,0.77,0.23
2019-10-04 00:00:00,0.059109467455621297,507,0.78,0.22
2019-10-05 00:00:00,0.13913466666666666,75,0.89,0.11
2019-10-06 00:00:00,0.05601685393258427,89,0.82,0.18
2019-10-07 00:00:00,0.039077374301675974,358,0.77,0.23
2019-10-08 00:00:00,-0.04270747474747475,495,0.68,0.32
2019-10-09 00:00:00,0.025004651162790697,602,0.74,0.26
2019-10-10 00:00:00,-0.009715488215488215,594,0.75,0.25
2019-10-11 00:00:00,-0.004370125,800,0.74,0.26
2019-10-12 00:00:00,0.1327911111111111,90,0.84,0.16
2019-10-13 00:00:00,0.007511494252873563,87,0.76,0.24
2019-10-14 00:00:00,0.005352881355932203,295,0.71,0.29
2019-10-15 00:00:00,0.09356457055214724,652,0.81,0.19
2019-10-16 00:00:00,0.20103159090909092,440,0.84,0.16
2019-10-17 00:00:00,0.07689935760171306,467,0.77,0.23
2019-10-18 00:00:00,0.009736266666666667,375,0.7,0.3
2019-10-19 00:00:00,0.006688990825688073,109,0.83,0.17
2019-10-20 00:00:00,0.06905555555555555,108,0.78,0.22
2019-10-21 00:00:00,0.16065259259259257,270,0.87,0.13
2019-10-22 00:00:00,0.0842293023255814,430,0.77,0.23
2019-10-23 00:00:00,0.11128732394366196,568,0.78,0.22
2019-10-24 00:00:00,0.06559297297297297,1850,0.78,0.22
2019-10-25 00:00:00,0.07808,1950,0.74,0.26
2019-10-26 00:00:00,0.03071220338983051,295,0.84,0.16
2019-10-27 00:00:00,0.032724875621890546,201,0.81,0.19
2019-10-28 00:00:00,0.10533317152103559,618,0.78,0.22
2019-10-29 00:00:00,0.06999664634146341,328,0.82,0.18
2019-10-30 00:00:00,0.11569266862170088,341,0.83,0.17
2019-10-31 00:00:00,-0.01516842105263158,399,0.71,0.29
