,sentiment,totalScores,positive,negative
2018-08-26 00:00:00,0.25009449541284406,109,0.95,0.05
2018-08-27 00:00:00,0.12505954198473282,655,0.8,0.2
2018-08-28 00:00:00,0.032889087947882735,614,0.78,0.22
2018-08-29 00:00:00,0.03802635933806146,846,0.74,0.26
2018-08-30 00:00:00,0.06581514543630892,997,0.74,0.26
2018-08-31 00:00:00,0.02848573853989813,589,0.72,0.28
2018-09-01 00:00:00,-0.05790113636363636,88,0.77,0.23
2018-09-02 00:00:00,0.019395180722891564,83,0.82,0.18
2018-09-03 00:00:00,0.05512867647058823,136,0.87,0.13
2018-09-04 00:00:00,0.006141329179646937,963,0.73,0.27
2018-09-05 00:00:00,0.003790378006872852,1455,0.77,0.23
2018-09-06 00:00:00,-0.017710814094775214,1646,0.7,0.3
2018-09-07 00:00:00,0.026640320962888667,997,0.73,0.27
2018-09-08 00:00:00,0.014851612903225807,155,0.81,0.19
2018-09-09 00:00:00,0.045124637681159416,138,0.81,0.19
2018-09-10 00:00:00,0.08173222222222222,540,0.8,0.2
2018-09-11 00:00:00,0.10806584867075665,489,0.81,0.19
2018-09-12 00:00:00,-0.012656233421750663,754,0.72,0.28
2018-09-13 00:00:00,0.043898927294398093,839,0.76,0.24
2018-09-14 00:00:00,0.0856,575,0.76,0.24
2018-09-15 00:00:00,0.03841181102362205,127,0.83,0.17
2018-09-16 00:00:00,0.03151263157894737,95,0.75,0.25
2018-09-17 00:00:00,-0.019447632711621234,697,0.68,0.32
2018-09-18 00:00:00,0.01745111301369863,1168,0.73,0.27
2018-09-19 00:00:00,0.05300823327615781,1166,0.75,0.25
2018-09-20 00:00:00,0.1188767106842737,833,0.81,0.19
2018-09-21 00:00:00,0.019114245014245013,702,0.77,0.23
2018-09-22 00:00:00,-0.05315167464114833,209,0.72,0.28
2018-09-23 00:00:00,-0.02076590909090909,176,0.78,0.22
2018-09-24 00:00:00,0.02839849315068493,730,0.77,0.23
2018-09-25 00:00:00,0.0665716915995397,1738,0.79,0.21
2018-09-26 00:00:00,0.10374276037256562,1181,0.81,0.19
2018-09-27 00:00:00,0.12297617845117845,1188,0.81,0.19
2018-09-28 00:00:00,-0.037287255813953486,2150,0.72,0.28
2018-09-29 00:00:00,0.006053174603174603,378,0.76,0.24
2018-09-30 00:00:00,0.02369758064516129,248,0.74,0.26
2018-10-01 00:00:00,-0.024500248756218906,1206,0.7,0.3
2018-10-02 00:00:00,0.03543860606060606,1650,0.73,0.27
2018-10-03 00:00:00,0.07299547581903276,1282,0.76,0.24
2018-10-04 00:00:00,0.023784615384615383,1144,0.74,0.26
2018-10-05 00:00:00,0.02289422835633626,797,0.72,0.28
2018-10-06 00:00:00,-0.050051546391752584,194,0.7,0.3
2018-10-07 00:00:00,-0.04492794117647059,136,0.75,0.25
2018-10-08 00:00:00,0.012905849889624725,906,0.71,0.29
2018-10-09 00:00:00,0.05869152046783626,684,0.78,0.22
2018-10-10 00:00:00,-0.018719431279620852,1055,0.72,0.28
2018-10-11 00:00:00,0.021487871853546912,1311,0.72,0.28
2018-10-12 00:00:00,-0.018450735294117646,1088,0.71,0.29
2018-10-13 00:00:00,0.09866850828729283,181,0.87,0.13
2018-10-14 00:00:00,-0.0113544,125,0.72,0.28
2018-10-15 00:00:00,0.019850431778929187,579,0.72,0.28
2018-10-16 00:00:00,0.1003189677419355,775,0.77,0.23
2018-10-17 00:00:00,0.03684754829123329,673,0.77,0.23
2018-10-18 00:00:00,-0.048871409028727775,731,0.7,0.3
2018-10-19 00:00:00,-0.05550017035775128,587,0.69,0.31
2018-10-20 00:00:00,-0.08693353293413174,167,0.73,0.27
2018-10-21 00:00:00,-0.008434210526315789,114,0.76,0.24
2018-10-22 00:00:00,0.06886740237691001,589,0.78,0.22
2018-10-23 00:00:00,0.01578531684698609,647,0.7,0.3
2018-10-24 00:00:00,-0.020473763874873867,991,0.72,0.28
2018-10-25 00:00:00,-0.0069350180505415165,831,0.71,0.29
2018-10-26 00:00:00,0.030926160337552744,948,0.74,0.26
2018-10-27 00:00:00,-0.007493236714975845,207,0.75,0.25
2018-10-28 00:00:00,0.027840174672489084,229,0.8,0.2
2018-10-29 00:00:00,-0.01801513353115727,1348,0.72,0.28
2018-10-30 00:00:00,0.004339158902039788,7942,0.74,0.26
2018-10-31 00:00:00,0.025031485215053766,2976,0.72,0.28
2018-11-01 00:00:00,0.02374909420289855,1104,0.73,0.27
2018-11-02 00:00:00,0.0655683962264151,636,0.76,0.24
2018-11-03 00:00:00,0.10961944444444445,108,0.85,0.15
2018-11-04 00:00:00,-0.02016181818181818,110,0.73,0.27
2018-11-05 00:00:00,-0.03418073929961089,514,0.73,0.27
2018-11-06 00:00:00,0.0025395744680851064,470,0.73,0.27
2018-11-07 00:00:00,-0.037543168604651164,688,0.72,0.28
2018-11-08 00:00:00,0.005484148148148148,675,0.72,0.28
2018-11-09 00:00:00,-0.04304862888482632,547,0.69,0.31
2018-11-10 00:00:00,-0.0004584158415841584,101,0.8,0.2
2018-11-11 00:00:00,0.04416336633663366,101,0.77,0.23
2018-11-12 00:00:00,-0.029859544658493872,571,0.68,0.32
2018-11-13 00:00:00,0.010096675191815856,391,0.77,0.23
2018-11-14 00:00:00,0.0895352051835853,463,0.81,0.19
2018-11-15 00:00:00,-0.01874379358437936,717,0.75,0.25
2018-11-16 00:00:00,-0.013221194464675892,1373,0.74,0.26
2018-11-17 00:00:00,-0.03381052631578948,247,0.75,0.25
2018-11-18 00:00:00,-0.014159459459459461,148,0.78,0.22
2018-11-19 00:00:00,-0.03474589759407773,1621,0.7,0.3
2018-11-20 00:00:00,-0.01239349967170059,1523,0.7,0.3
2018-11-21 00:00:00,0.011598375000000001,800,0.75,0.25
2018-11-22 00:00:00,-0.08028910256410257,156,0.74,0.26
2018-11-23 00:00:00,-0.02738038379530917,469,0.71,0.29
2018-11-24 00:00:00,0.003170987654320988,162,0.74,0.26
2018-11-25 00:00:00,-0.028775897435897434,195,0.75,0.25
2018-11-26 00:00:00,-0.03055143721633888,661,0.72,0.28
2018-11-27 00:00:00,-0.0731817679558011,543,0.71,0.29
2018-11-28 00:00:00,0.012010032017075773,937,0.73,0.27
2018-11-29 00:00:00,0.029852811735941318,818,0.72,0.28
2018-11-30 00:00:00,0.05815833333333333,732,0.77,0.23
2018-12-01 00:00:00,-0.020907407407407406,162,0.81,0.19
2018-12-02 00:00:00,0.04218461538461539,221,0.78,0.22
2018-12-03 00:00:00,-0.0001533562822719449,581,0.71,0.29
2018-12-04 00:00:00,-0.08923772893772894,546,0.66,0.34
2018-12-05 00:00:00,-0.05029321428571429,280,0.74,0.26
2018-12-06 00:00:00,-0.007498063623789765,723,0.72,0.28
2018-12-07 00:00:00,0.035817112299465236,561,0.75,0.25
2018-12-08 00:00:00,-0.02490611111111111,180,0.78,0.22
2018-12-09 00:00:00,-0.014051648351648351,91,0.73,0.27
2018-12-10 00:00:00,0.04861619834710744,605,0.75,0.25
2018-12-11 00:00:00,0.06371513292433538,489,0.77,0.23
2018-12-12 00:00:00,0.0737301204819277,498,0.76,0.24
2018-12-13 00:00:00,0.06491396648044692,358,0.76,0.24
2018-12-14 00:00:00,0.051604051565377534,543,0.74,0.26
2018-12-15 00:00:00,0.02080574712643678,87,0.8,0.2
2018-12-16 00:00:00,0.0950280487804878,82,0.83,0.17
2018-12-17 00:00:00,-0.01078801089918256,367,0.73,0.27
2018-12-18 00:00:00,0.04789604395604396,455,0.74,0.26
2018-12-19 00:00:00,-0.06295771697306542,2339,0.72,0.28
2018-12-20 00:00:00,-0.04840505809979494,1463,0.69,0.31
2018-12-21 00:00:00,-0.11552627599243857,1587,0.64,0.36
2018-12-22 00:00:00,-0.0811850622406639,241,0.71,0.29
2018-12-23 00:00:00,-0.03043172043010753,186,0.72,0.28
2018-12-24 00:00:00,-0.032027790973871734,842,0.67,0.33
2018-12-25 00:00:00,-0.059410169491525416,177,0.72,0.28
2018-12-26 00:00:00,0.02272,880,0.69,0.31
2018-12-27 00:00:00,-0.022956164383561645,657,0.7,0.3
2018-12-28 00:00:00,0.002433894736842105,475,0.74,0.26
2018-12-29 00:00:00,-0.03781685393258427,89,0.74,0.26
2018-12-30 00:00:00,-0.0588568,125,0.72,0.28
2018-12-31 00:00:00,-0.05294144620811288,567,0.68,0.32
2019-01-01 00:00:00,-0.02612391304347826,138,0.78,0.22
2019-01-02 00:00:00,-0.025997044917257683,846,0.69,0.31
2019-01-03 00:00:00,-0.05731702838063439,599,0.67,0.33
2019-01-04 00:00:00,0.08320585585585585,444,0.78,0.22
2019-01-05 00:00:00,0.055340594059405945,101,0.77,0.23
2019-01-06 00:00:00,0.09634186046511627,86,0.86,0.14
2019-01-07 00:00:00,-0.016295092024539878,326,0.72,0.28
2019-01-08 00:00:00,0.039262473347547976,469,0.77,0.23
2019-01-09 00:00:00,0.05413505434782609,368,0.78,0.22
2019-01-10 00:00:00,0.039507692307692306,377,0.75,0.25
2019-01-11 00:00:00,0.039241694915254234,295,0.77,0.23
2019-01-12 00:00:00,0.12712417582417584,91,0.86,0.14
2019-01-13 00:00:00,0.03147272727272727,66,0.83,0.17
2019-01-14 00:00:00,0.09488318042813457,327,0.75,0.25
2019-01-15 00:00:00,0.047534460887949256,473,0.77,0.23
2019-01-16 00:00:00,0.08788368055555557,288,0.79,0.21
2019-01-17 00:00:00,0.08229802631578947,304,0.82,0.18
2019-01-18 00:00:00,0.007642584745762712,472,0.76,0.24
2019-01-19 00:00:00,0.018009999999999998,100,0.82,0.18
2019-01-20 00:00:00,0.04426421052631579,95,0.85,0.15
2019-01-21 00:00:00,0.04162268907563025,119,0.87,0.13
2019-01-22 00:00:00,0.036991666666666666,372,0.76,0.24
2019-01-23 00:00:00,-0.004344941176470588,425,0.73,0.27
2019-01-24 00:00:00,-0.01648085106382979,470,0.76,0.24
2019-01-25 00:00:00,0.06305685714285715,350,0.84,0.16
2019-01-26 00:00:00,0.022580198019801982,101,0.84,0.16
2019-01-27 00:00:00,0.10197703703703703,135,0.87,0.13
2019-01-28 00:00:00,-0.013301700680272109,294,0.8,0.2
2019-01-29 00:00:00,0.052186403508771934,456,0.8,0.2
2019-01-30 00:00:00,0.11795218087234893,2499,0.83,0.17
2019-01-31 00:00:00,0.09728457807953443,2062,0.78,0.22
2019-02-01 00:00:00,0.06151816065192083,859,0.75,0.25
2019-02-02 00:00:00,-0.01915590551181102,127,0.74,0.26
2019-02-03 00:00:00,0.039874509803921564,102,0.79,0.21
2019-02-04 00:00:00,0.11304809523809525,420,0.85,0.15
2019-02-05 00:00:00,0.0867734693877551,490,0.8,0.2
2019-02-06 00:00:00,0.06274649859943977,357,0.78,0.22
2019-02-07 00:00:00,0.026379372197309417,446,0.75,0.25
2019-02-08 00:00:00,0.11046363636363636,451,0.81,0.19
2019-02-09 00:00:00,0.031794444444444445,72,0.74,0.26
2019-02-10 00:00:00,-0.02333333333333333,72,0.82,0.18
2019-02-11 00:00:00,0.05260714285714286,280,0.79,0.21
2019-02-12 00:00:00,0.16266842105263157,19,0.79,0.21
2019-02-13 00:00:00,-0.06255902777777778,432,0.67,0.33
2019-02-14 00:00:00,-0.007540241448692153,497,0.73,0.27
2019-02-15 00:00:00,-0.06641733333333334,525,0.68,0.32
2019-02-16 00:00:00,0.03908837209302326,86,0.83,0.17
2019-02-17 00:00:00,0.029033333333333335,75,0.83,0.17
2019-02-18 00:00:00,-0.04607777777777777,126,0.79,0.21
2019-02-19 00:00:00,0.008905215419501135,441,0.73,0.27
2019-02-20 00:00:00,0.039135416666666666,240,0.75,0.25
2019-02-21 00:00:00,-0.016052653927813163,471,0.71,0.29
2019-02-22 00:00:00,0.03788280802292263,349,0.76,0.24
2019-02-23 00:00:00,0.00859245283018868,53,0.77,0.23
2019-02-24 00:00:00,0.061608888888888894,90,0.81,0.19
2019-02-25 00:00:00,0.12755913312693498,323,0.8,0.2
2019-02-26 00:00:00,0.03129402390438247,251,0.75,0.25
2019-02-27 00:00:00,-0.04827238805970149,268,0.7,0.3
2019-02-28 00:00:00,-0.01938740740740741,270,0.71,0.29
2019-03-01 00:00:00,0.08804729729729731,222,0.83,0.17
2019-03-02 00:00:00,0.04840967741935484,93,0.87,0.13
2019-03-03 00:00:00,0.14718,110,0.95,0.05
2019-03-04 00:00:00,-0.016978273381294963,17375,0.27,0.73
2019-03-05 00:00:00,0.13326986089644513,647,0.82,0.18
2019-03-06 00:00:00,0.059625,616,0.76,0.24
2019-03-07 00:00:00,0.029503744493392072,454,0.76,0.24
2019-03-08 00:00:00,0.03482770083102493,361,0.75,0.25
2019-03-09 00:00:00,-0.0038246376811594206,69,0.8,0.2
2019-03-10 00:00:00,0.015605,100,0.85,0.15
2019-03-11 00:00:00,0.13566023529411764,425,0.83,0.17
2019-03-12 00:00:00,0.031879559748427676,318,0.8,0.2
2019-03-13 00:00:00,-0.02325971978984238,571,0.74,0.26
2019-03-14 00:00:00,-0.07160371713508612,1103,0.71,0.29
2019-03-15 00:00:00,-0.027484313725490195,918,0.72,0.28
2019-03-16 00:00:00,-0.05908356164383562,146,0.75,0.25
2019-03-17 00:00:00,-0.012139344262295081,183,0.76,0.24
2019-03-18 00:00:00,-0.028663330950679057,1399,0.69,0.31
2019-03-19 00:00:00,0.02410907944514502,793,0.75,0.25
2019-03-20 00:00:00,0.04501954225352113,568,0.76,0.24
2019-03-21 00:00:00,0.0036186291739894556,569,0.76,0.24
2019-03-22 00:00:00,-0.050354314720812185,394,0.73,0.27
2019-03-23 00:00:00,0.05213921568627451,51,0.82,0.18
2019-03-24 00:00:00,-0.020725581395348837,129,0.73,0.27
2019-03-25 00:00:00,0.07842804428044281,271,0.76,0.24
2019-03-26 00:00:00,0.038825,336,0.77,0.23
2019-03-27 00:00:00,-0.00572239263803681,326,0.75,0.25
2019-03-28 00:00:00,-0.01886105675146771,511,0.78,0.22
2019-03-29 00:00:00,-0.0405274678111588,233,0.74,0.26
2019-03-30 00:00:00,0.008003333333333333,60,0.77,0.23
2019-03-31 00:00:00,0.07769606299212599,127,0.81,0.19
2019-04-01 00:00:00,0.11285820895522387,268,0.83,0.17
2019-04-02 00:00:00,0.11634803278688526,610,0.81,0.19
2019-04-03 00:00:00,0.021957483317445185,1049,0.76,0.24
2019-04-04 00:00:00,0.06356545698924732,744,0.76,0.24
2019-04-05 00:00:00,0.005753543307086614,381,0.69,0.31
2019-04-06 00:00:00,-0.018443396226415096,53,0.81,0.19
2019-04-07 00:00:00,0.024363636363636365,88,0.82,0.18
2019-04-08 00:00:00,0.044061417322834646,254,0.79,0.21
2019-04-09 00:00:00,0.04915838383838384,495,0.76,0.24
2019-04-10 00:00:00,0.09267553956834532,278,0.79,0.21
2019-04-11 00:00:00,0.024407692307692307,182,0.76,0.24
2019-04-12 00:00:00,0.10264096916299559,227,0.8,0.2
2019-04-13 00:00:00,0.027140526315789473,190,0.95,0.05
2019-04-14 00:00:00,0.016722,100,0.79,0.21
2019-04-15 00:00:00,0.05257049689440994,322,0.75,0.25
2019-04-16 00:00:00,0.03946619047619048,420,0.79,0.21
2019-04-17 00:00:00,-0.002172413793103448,261,0.75,0.25
2019-04-18 00:00:00,0.0054069852941176465,272,0.77,0.23
2019-04-19 00:00:00,0.01756551724137931,87,0.78,0.22
2019-04-20 00:00:00,0.1404896103896104,77,0.94,0.06
2019-04-21 00:00:00,0.0634919540229885,87,0.87,0.13
2019-04-22 00:00:00,0.06336685236768802,359,0.8,0.2
2019-04-23 00:00:00,0.14603368237347295,573,0.83,0.17
2019-04-24 00:00:00,0.10659973876698015,1914,0.8,0.2
2019-04-25 00:00:00,0.07671603550295858,1690,0.74,0.26
2019-04-26 00:00:00,0.047711603053435116,655,0.72,0.28
2019-04-27 00:00:00,0.13907127659574467,94,0.85,0.15
2019-04-28 00:00:00,0.11618584905660377,106,0.87,0.13
2019-04-29 00:00:00,0.12561052631578948,608,0.81,0.19
2019-04-30 00:00:00,0.09526749521988527,523,0.8,0.2
2019-05-01 00:00:00,0.04361863517060367,381,0.75,0.25
2019-05-02 00:00:00,0.08839228723404256,376,0.78,0.22
2019-05-03 00:00:00,0.10322122905027933,358,0.77,0.23
2019-05-04 00:00:00,0.07209183673469388,49,0.88,0.12
2019-05-05 00:00:00,0.03595590062111801,161,0.78,0.22
2019-05-06 00:00:00,0.056459383753501395,357,0.75,0.25
2019-05-07 00:00:00,0.03931650485436893,309,0.73,0.27
2019-05-08 00:00:00,0.033232404181184665,287,0.74,0.26
2019-05-09 00:00:00,0.02932348993288591,298,0.8,0.2
2019-05-10 00:00:00,0.07319776119402985,268,0.77,0.23
2019-05-11 00:00:00,0.16096585365853658,41,0.88,0.12
2019-05-12 00:00:00,-0.009421621621621622,74,0.74,0.26
2019-05-13 00:00:00,0.024211006289308175,318,0.78,0.22
2019-05-14 00:00:00,0.11002284122562674,359,0.81,0.19
2019-05-15 00:00:00,0.06707249357326478,389,0.78,0.22
2019-05-16 00:00:00,0.11080533333333334,225,0.81,0.19
2019-05-17 00:00:00,0.02305137614678899,218,0.78,0.22
2019-05-18 00:00:00,-0.03209761904761905,42,0.76,0.24
2019-05-19 00:00:00,0.16592835820895524,67,0.91,0.09
2019-05-20 00:00:00,0.02894331210191083,157,0.73,0.27
2019-05-21 00:00:00,0.07218833333333333,180,0.81,0.19
2019-05-22 00:00:00,0.07633257918552036,221,0.8,0.2
2019-05-23 00:00:00,0.01252336448598131,214,0.75,0.25
2019-05-24 00:00:00,0.058269426751592364,157,0.8,0.2
2019-05-25 00:00:00,0.05846181818181818,55,0.87,0.13
2019-05-26 00:00:00,0.17042692307692306,52,0.88,0.12
2019-05-27 00:00:00,0.07806600000000001,50,0.82,0.18
2019-05-28 00:00:00,0.041321875,192,0.75,0.25
2019-05-29 00:00:00,-0.001741626794258373,209,0.73,0.27
2019-05-30 00:00:00,-0.005233720930232558,172,0.74,0.26
2019-05-31 00:00:00,-0.007892181069958848,243,0.74,0.26
2019-06-01 00:00:00,-0.08084931506849315,73,0.66,0.34
2019-06-02 00:00:00,-0.0374297619047619,84,0.7,0.3
2019-06-03 00:00:00,-0.0186743888242142,859,0.74,0.26
2019-06-04 00:00:00,0.07985761421319797,788,0.75,0.25
2019-06-05 00:00:00,0.010518045112781954,399,0.72,0.28
2019-06-06 00:00:00,-0.02088603603603604,222,0.73,0.27
2019-06-07 00:00:00,0.12622320819112628,293,0.81,0.19
2019-06-08 00:00:00,0.1396012048192771,83,0.86,0.14
2019-06-09 00:00:00,0.18376862745098038,102,0.91,0.09
2019-06-10 00:00:00,0.1067603112840467,257,0.82,0.18
2019-06-11 00:00:00,0.11523821428571429,280,0.8,0.2
2019-06-12 00:00:00,0.0173148623853211,545,0.74,0.26
2019-06-13 00:00:00,0.1313368263473054,334,0.81,0.19
2019-06-14 00:00:00,0.09816820276497695,434,0.79,0.21
2019-06-15 00:00:00,0.16899787234042554,141,0.85,0.15
2019-06-16 00:00:00,0.21330780141843972,141,0.89,0.11
2019-06-17 00:00:00,0.17044843869002285,1313,0.82,0.18
2019-06-18 00:00:00,0.0730215903837263,2163,0.79,0.21
2019-06-19 00:00:00,0.09553858961802154,1021,0.81,0.19
2019-06-20 00:00:00,0.14016340361445784,664,0.84,0.16
2019-06-21 00:00:00,0.1488112554112554,462,0.82,0.18
2019-06-22 00:00:00,0.15324342105263158,76,0.84,0.16
2019-06-23 00:00:00,0.13163706896551725,116,0.85,0.15
2019-06-24 00:00:00,0.14430490654205608,428,0.8,0.2
2019-06-25 00:00:00,0.07631658878504673,428,0.75,0.25
2019-06-26 00:00:00,0.06444745166959578,569,0.8,0.2
2019-06-27 00:00:00,0.15202365591397848,372,0.81,0.19
2019-06-28 00:00:00,0.1529014598540146,411,0.84,0.16
2019-06-29 00:00:00,0.14644841269841272,126,0.83,0.17
2019-06-30 00:00:00,0.17557580645161291,186,0.89,0.11
2019-07-01 00:00:00,0.10411549295774648,426,0.77,0.23
2019-07-02 00:00:00,0.1763136069114471,463,0.84,0.16
2019-07-03 00:00:00,0.1486407982261641,451,0.81,0.19
2019-07-04 00:00:00,0.08121444444444445,90,0.8,0.2
2019-07-05 00:00:00,0.17178588957055216,326,0.83,0.17
2019-07-06 00:00:00,0.17464857142857143,70,0.81,0.19
2019-07-07 00:00:00,0.13466969696969697,99,0.86,0.14
2019-07-08 00:00:00,0.16082094594594595,296,0.8,0.2
2019-07-09 00:00:00,0.22264613899613897,518,0.86,0.14
2019-07-10 00:00:00,0.20164385113268607,618,0.87,0.13
2019-07-11 00:00:00,0.06964287901990811,653,0.78,0.22
2019-07-12 00:00:00,0.06264988066825776,838,0.79,0.21
2019-07-13 00:00:00,0.2232161971830986,142,0.89,0.11
2019-07-14 00:00:00,0.15664347826086955,184,0.85,0.15
2019-07-15 00:00:00,0.0933733752620545,477,0.79,0.21
2019-07-16 00:00:00,0.07085424354243543,542,0.82,0.18
2019-07-17 00:00:00,0.08577572156196944,589,0.83,0.17
2019-07-18 00:00:00,0.09121593137254902,408,0.79,0.21
2019-07-19 00:00:00,0.1071827242524917,301,0.78,0.22
2019-07-20 00:00:00,0.09818461538461538,104,0.88,0.12
2019-07-21 00:00:00,0.10364509803921568,102,0.83,0.17
2019-07-22 00:00:00,0.11758051282051282,390,0.84,0.16
2019-07-23 00:00:00,0.10206726572528883,779,0.81,0.19
2019-07-24 00:00:00,0.070334217585693,3355,0.8,0.2
2019-07-25 00:00:00,0.08616443708609273,1510,0.77,0.23
2019-07-26 00:00:00,0.15599737354085602,1028,0.8,0.2
2019-07-27 00:00:00,0.13448214285714286,112,0.88,0.12
2019-07-28 00:00:00,0.031767368421052634,95,0.78,0.22
2019-07-29 00:00:00,0.06318917322834645,508,0.76,0.24
2019-07-30 00:00:00,0.003616914498141264,538,0.7,0.3
2019-07-31 00:00:00,0.032226534653465345,505,0.77,0.23
2019-08-01 00:00:00,0.023272350230414744,434,0.76,0.24
2019-08-02 00:00:00,-0.016450455927051674,329,0.67,0.33
2019-08-03 00:00:00,0.06441875,80,0.79,0.21
2019-08-04 00:00:00,-0.01338235294117647,102,0.75,0.25
2019-08-05 00:00:00,0.002949244060475162,463,0.72,0.28
2019-08-06 00:00:00,0.0806547794117647,272,0.8,0.2
2019-08-07 00:00:00,0.001725,260,0.7,0.3
2019-08-08 00:00:00,0.10497967914438502,187,0.83,0.17
2019-08-09 00:00:00,0.23969367088607596,79,0.89,0.11
2019-08-10 00:00:00,0.039696875,64,0.89,0.11
2019-08-11 00:00:00,0.0018015625,64,0.72,0.28
2019-08-12 00:00:00,0.023663586956521737,184,0.7,0.3
2019-08-13 00:00:00,0.012234756097560976,328,0.76,0.24
2019-08-14 00:00:00,-0.02952439024390244,369,0.7,0.3
2019-08-15 00:00:00,0.05980882352941177,238,0.76,0.24
2019-08-16 00:00:00,0.04800094339622642,212,0.76,0.24
2019-08-17 00:00:00,0.10645102040816326,49,0.86,0.14
2019-08-18 00:00:00,0.013939080459770114,87,0.76,0.24
2019-08-19 00:00:00,0.09367290076335878,262,0.79,0.21
2019-08-20 00:00:00,-0.0370852,250,0.76,0.24
2019-08-21 00:00:00,0.000577007299270073,274,0.72,0.28
2019-08-22 00:00:00,0.029797709923664123,262,0.69,0.31
2019-08-23 00:00:00,0.05033259259259259,405,0.77,0.23
2019-08-24 00:00:00,-0.03893595505617978,89,0.73,0.27
2019-08-25 00:00:00,0.030270229007633587,131,0.73,0.27
2019-08-26 00:00:00,0.021072881355932205,236,0.73,0.27
2019-08-27 00:00:00,0.05911086956521739,230,0.8,0.2
2019-08-28 00:00:00,-0.0062341232227488145,211,0.73,0.27
2019-08-29 00:00:00,0.07498625592417062,211,0.81,0.19
2019-08-30 00:00:00,0.05245255813953489,215,0.74,0.26
2019-08-31 00:00:00,0.059371999999999994,75,0.85,0.15
2019-09-01 00:00:00,-0.016265714285714286,70,0.79,0.21
2019-09-02 00:00:00,0.14563012048192772,83,0.87,0.13
2019-09-03 00:00:00,0.0683748743718593,199,0.83,0.17
2019-09-04 00:00:00,0.11937931034482757,290,0.82,0.18
2019-09-05 00:00:00,0.07776846473029046,241,0.83,0.17
2019-09-06 00:00:00,0.04604735376044568,359,0.81,0.19
2019-09-07 00:00:00,-0.15050895522388058,67,0.67,0.33
2019-09-08 00:00:00,0.05206451612903226,62,0.76,0.24
2019-09-09 00:00:00,-0.1104982905982906,234,0.67,0.33
2019-09-10 00:00:00,0.018129353233830848,201,0.77,0.23
2019-09-11 00:00:00,0.04955405405405405,148,0.77,0.23
2019-09-12 00:00:00,0.07710109289617487,183,0.79,0.21
2019-09-13 00:00:00,0.09288882978723405,188,0.79,0.21
2019-09-14 00:00:00,0.02838,55,0.85,0.15
2019-09-15 00:00:00,0.0369629213483146,89,0.85,0.15
2019-09-16 00:00:00,0.03487755102040816,147,0.76,0.24
2019-09-17 00:00:00,0.027263809523809523,210,0.76,0.24
2019-09-18 00:00:00,0.0447880829015544,386,0.77,0.23
2019-09-19 00:00:00,0.12089547511312217,221,0.83,0.17
2019-09-20 00:00:00,0.03594851851851852,270,0.77,0.23
2019-09-21 00:00:00,0.0359,67,0.84,0.16
2019-09-22 00:00:00,0.0710936170212766,94,0.9,0.1
2019-09-23 00:00:00,-0.03671908127208481,283,0.71,0.29
2019-09-24 00:00:00,0.036612140575079874,313,0.76,0.24
2019-09-25 00:00:00,0.015904931506849313,365,0.71,0.29
2019-09-26 00:00:00,0.01964660766961652,339,0.74,0.26
2019-09-27 00:00:00,-0.025048666666666667,300,0.71,0.29
2019-09-28 00:00:00,0.05302747252747252,91,0.79,0.21
2019-09-29 00:00:00,-0.04626732673267327,101,0.7,0.3
2019-09-30 00:00:00,0.0006956862745098039,255,0.72,0.28
2019-10-01 00:00:00,0.03577019498607242,359,0.76,0.24
2019-10-02 00:00:00,0.005358610271903323,331,0.73,0.27
2019-10-03 00:00:00,0.13878022284122563,359,0.81,0.19
2019-10-04 00:00:00,0.07464319727891157,294,0.78,0.22
2019-10-05 00:00:00,0.09361492537313433,67,0.84,0.16
2019-10-06 00:00:00,0.018112857142857142,70,0.76,0.24
2019-10-07 00:00:00,-0.024242424242424242,231,0.71,0.29
2019-10-08 00:00:00,-0.03968209606986899,229,0.72,0.28
2019-10-09 00:00:00,-0.005994389438943894,303,0.75,0.25
2019-10-10 00:00:00,0.10116049382716051,162,0.85,0.15
2019-10-11 00:00:00,0.06849853372434017,341,0.79,0.21
2019-10-12 00:00:00,0.11703780487804877,82,0.83,0.17
2019-10-13 00:00:00,0.02753522727272727,88,0.85,0.15
2019-10-14 00:00:00,0.03733491124260355,169,0.79,0.21
2019-10-15 00:00:00,0.07126733167082294,401,0.78,0.22
2019-10-16 00:00:00,0.12070974358974358,195,0.82,0.18
2019-10-17 00:00:00,0.08002207792207792,231,0.81,0.19
2019-10-18 00:00:00,0.02718929889298893,271,0.72,0.28
2019-10-19 00:00:00,0.034033783783783786,74,0.85,0.15
2019-10-20 00:00:00,0.08915581395348837,86,0.78,0.22
2019-10-21 00:00:00,0.10560358974358974,195,0.84,0.16
2019-10-22 00:00:00,0.03023783783783784,703,0.75,0.25
2019-10-23 00:00:00,0.04042836257309941,684,0.81,0.19
2019-10-24 00:00:00,0.0976288524590164,305,0.8,0.2
2019-10-25 00:00:00,0.13039942857142858,175,0.82,0.18
2019-10-26 00:00:00,0.16941690140845073,71,0.86,0.14
2019-10-27 00:00:00,0.08013139534883722,86,0.83,0.17
2019-10-28 00:00:00,0.1332234726688103,311,0.79,0.21
2019-10-29 00:00:00,0.11618156862745098,255,0.81,0.19
2019-10-30 00:00:00,0.14785138248847926,1736,0.84,0.16
2019-10-31 00:00:00,0.11931518858307849,981,0.78,0.22
2019-11-01 00:00:00,0.18773576642335765,274,0.86,0.14
